,Optim_params_exp,Optim_params_lin,cell,experiment_id,image_name,r_sq_exp,r_sq_lin,session_type
8130,"[array([ 0.00242488,  1.01215128,  0.0130156 ]), array([[  4.06700761e-04,   1.13083148e-01,  -9.58434304e-06],
       [  1.13083148e-01,   3.61209741e+02,   1.48278419e-02],
       [ -9.58434304e-06,   1.48278419e-02,   1.10429605e-05]])]","[array([ 0.0185312 , -0.00027113]), array([[  3.61635315e-05,  -1.33939006e-06],
       [ -1.33939006e-06,   6.69695028e-08]])]",7,686726085,im075,0.000416886843626,0.0273761660301,behavior_session_C
8131,"[array([  2.87375922e-02,   2.34625705e+01,   1.59471010e-02]), array([[  3.91883671e-04,  -1.64317407e+05,  -9.55813804e-06],
       [ -1.64317407e+05,   1.15818442e+17,   1.64317412e+05],
       [ -9.55813804e-06,   1.64317412e+05,   9.55813834e-06]])]","[array([  1.69079489e-02,  -1.34936339e-05]), array([[  3.61131697e-05,  -1.30529526e-06],
       [ -1.30529526e-06,   6.36729419e-08]])]",7,686726085,im045,0.051294279631,7.14844653327e-05,behavior_session_C
8132,"[array([ 0.02868837,  0.37390245,  0.03555674]), array([[  1.10452795e-03,   1.24456630e-02,  -2.53838605e-05],
       [  1.24456630e-02,   6.24219685e-01,   2.17076125e-03],
       [ -2.53838605e-05,   2.17076125e-03,   4.82221430e-05]])]","[array([ 0.05035101, -0.00064078]), array([[  1.29835951e-04,  -4.93047911e-06],
       [ -4.93047911e-06,   2.52845081e-07]])]",7,686726085,im054,0.0253087956537,0.040983152641,behavior_session_C
8133,"[array([-0.01951681,  0.46200293,  0.0180297 ]), array([[  4.07197720e-04,  -8.17367412e-03,  -8.93601886e-06],
       [ -8.17367412e-03,   7.86632550e-01,  -1.18460474e-03],
       [ -8.93601886e-06,  -1.18460474e-03,   1.48174408e-05]])]","[array([ 0.02554915, -0.0004403 ]), array([[  4.23951436e-05,  -1.57019051e-06],
       [ -1.57019051e-06,   7.85095256e-08]])]",7,686726085,im031,0.0301657669943,0.0595459604683,behavior_session_C
8134,"[array([ 0.00834228,  1.16067916,  0.01943771]), array([[  9.37616418e-04,   8.01253820e-02,  -2.24710560e-05],
       [  8.01253820e-02,   1.04598281e+02,   1.12919897e-02],
       [ -2.24710560e-05,   1.12919897e-02,   2.49163538e-05]])]","[array([ 0.00896907,  0.00053825]), array([[  8.10723078e-05,  -3.00267806e-06],
       [ -3.00267806e-06,   1.50133902e-07]])]",7,686726085,im073,0.00208573739395,0.0471460727134,behavior_session_C
8135,"[array([ 0.08136728,  2.53923991,  0.01042526]), array([[  7.88435632e-04,   6.11503011e-03,  -1.92781378e-05],
       [  6.11503011e-03,   1.88972595e+01,   3.24269158e-03],
       [ -1.92781378e-05,   3.24269158e-03,   1.93986661e-05]])]","[array([ 0.00609594,  0.00031379]), array([[  8.24295159e-05,  -2.97938006e-06],
       [ -2.97938006e-06,   1.45335612e-07]])]",8,686726085,im106,0.177534333741,0.0166550185629,behavior_session_C
8136,"[array([-0.00993997,  0.06214589,  0.01758764]), array([[ 0.00017042,  0.0014667 , -0.00012822],
       [ 0.0014667 ,  0.06289347, -0.00335562],
       [-0.00012822, -0.00335562,  0.0002067 ]])]","[array([ 0.00987198,  0.00019886]), array([[  3.52304169e-05,  -1.27338858e-06],
       [ -1.27338858e-06,   6.21165163e-08]])]",8,686726085,im035,0.0182725885387,0.0156667432143,behavior_session_C
8137,"[array([ 0.00505051,  0.43457829,  0.01628481]), array([[  2.11506770e-04,   1.55556967e-02,  -4.64814747e-06],
       [  1.55556967e-02,   5.32339753e+00,   2.34160968e-03],
       [ -4.64814747e-06,   2.34160968e-03,   8.00444607e-06]])]","[array([  1.50661211e-02,   7.84075292e-05]), array([[  2.32320356e-05,  -8.60445763e-07],
       [ -8.60445763e-07,   4.30222882e-08]])]",8,686726085,im000,0.00402660673325,0.00365064072112,behavior_session_C
8138,"[array([  7.46106523e-03,   1.79032481e+00,  -8.11916196e-04]), array([[  6.63947538e-04,   6.70988534e-02,  -1.65017887e-05],
       [  6.70988534e-02,   3.98229217e+02,   1.54630179e-02],
       [ -1.65017887e-05,   1.54630179e-02,   1.69746621e-05]])]","[array([-0.00920471,  0.00043056]), array([[  5.70025774e-05,  -2.11120656e-06],
       [ -2.11120656e-06,   1.05560328e-07]])]",8,686726085,im075,0.00223960322674,0.0430899873481,behavior_session_C
8139,"[array([ 0.01243057,  1.23645082,  0.03077286]), array([[  2.50154720e-03,   1.47061331e-01,  -5.88488953e-05],
       [  1.47061331e-01,   1.52693379e+02,   2.10602884e-02],
       [ -5.88488953e-05,   2.10602884e-02,   6.42502904e-05]])]","[array([ 0.01011389,  0.0010281 ]), array([[  2.06297974e-04,  -7.45655346e-06],
       [ -7.45655346e-06,   3.63734325e-07]])]",8,686726085,im045,0.00167649760114,0.0677282416226,behavior_session_C
8140,"[array([ 0.3200898 ,  0.15493486,  0.01013392]), array([[ 0.0044217 ,  0.00175563, -0.00019371],
       [ 0.00175563,  0.00433712,  0.00111485],
       [-0.00019371,  0.00111485,  0.00063471]])]","[array([ 0.17301824, -0.00549971]), array([[  1.13785216e-03,  -4.32095761e-05],
       [ -4.32095761e-05,   2.21587571e-06]])]",8,686726085,im054,0.427336013145,0.264279221313,behavior_session_C
8141,"[array([ 0.00417908,  1.62234508,  0.0093681 ]), array([[  2.60680985e-04,   4.73403770e-02,  -6.44310741e-06],
       [  4.73403770e-02,   3.45330034e+02,   9.35066333e-03],
       [ -6.44310741e-06,   9.35066333e-03,   6.70445271e-06]])]","[array([  8.03708722e-03,   7.29004781e-05]), array([[  2.33317505e-05,  -8.64138917e-07],
       [ -8.64138917e-07,   4.32069465e-08]])]",8,686726085,im031,0.00180480630461,0.0031439457814,behavior_session_C
8142,"[array([ 0.01996072,  0.40059064,  0.01657895]), array([[  3.48781310e-04,   6.03256522e-03,  -7.70135888e-06],
       [  6.03256522e-03,   4.69398347e-01,   9.61761892e-04],
       [ -7.70135888e-06,   9.61761892e-04,   1.39819467e-05]])]","[array([  1.74731294e-02,   2.90386931e-05]), array([[  4.10821753e-05,  -1.52156204e-06],
       [ -1.52156204e-06,   7.60781048e-08]])]",8,686726085,im073,0.0371951190679,0.000284123041424,behavior_session_C
8143,"[array([  6.16359483e-03,   3.22824949e+01,   6.35881671e-03]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([-0.00029667,  0.00033182]), array([[  7.63777264e-05,  -2.76064075e-06],
       [ -2.76064075e-06,   1.34665388e-07]])]",9,686726085,im106,0.00109340009091,0.0200305504829,behavior_session_C
8144,"[array([ 0.03315139,  0.38609487,  0.0250638 ]), array([[  5.53721766e-04,   5.59671999e-03,  -1.18811867e-05],
       [  5.59671999e-03,   2.48669954e-01,   8.85676277e-04],
       [ -1.18811867e-05,   8.85676277e-04,   2.20932520e-05]])]","[array([ 0.03716084, -0.00046989]), array([[  6.33555660e-05,  -2.28996021e-06],
       [ -2.28996021e-06,   1.11705376e-07]])]",9,686726085,im035,0.0617868193795,0.0470875836707,behavior_session_C
8145,"[array([-0.06918267,  0.02975565,  0.05672114]), array([[ 0.00449138,  0.00353083, -0.00491205],
       [ 0.00353083,  0.00303069, -0.00402616],
       [-0.00491205, -0.00402616,  0.00549414]])]","[array([-0.00731619,  0.0011737 ]), array([[  5.97231570e-05,  -2.21196876e-06],
       [ -2.21196876e-06,   1.10598437e-07]])]",9,686726085,im000,0.249835302105,0.242065788143,behavior_session_C
8146,"[array([-0.03041095,  0.16376905,  0.00257568]), array([[  1.96898708e-04,  -8.97021259e-04,  -7.25529168e-06],
       [ -8.97021259e-04,   2.24754763e-02,  -4.68869959e-04],
       [ -7.25529168e-06,  -4.68869959e-04,   2.38437889e-05]])]","[array([-0.01021958,  0.00039456]), array([[  4.05713579e-05,  -1.50264288e-06],
       [ -1.50264288e-06,   7.51321439e-08]])]",9,686726085,im075,0.131267445569,0.0504479565144,behavior_session_C
8147,"[array([-0.11148665,  0.00714599,  0.09976748]), array([[ 0.63250877,  0.04734392, -0.63690021],
       [ 0.04734392,  0.00355094, -0.04768613],
       [-0.63690021, -0.04768613,  0.6413547 ]])]","[array([-0.01102402,  0.00068953]), array([[  2.73284763e-05,  -9.87776262e-07],
       [ -9.87776262e-07,   4.81842083e-08]])]",9,686726085,im045,0.198250911421,0.197873074587,behavior_session_C
8148,"[array([ -0.03583949,  16.93560621,   0.02823929]), array([[  1.45733031e-03,   7.49596439e+03,  -3.73674440e-05],
       [  7.49596439e+03,   5.86450133e+13,  -7.49600509e+03],
       [ -3.73674440e-05,  -7.49600509e+03,   3.73674439e-05]])]","[array([ 0.00313327,  0.00124154]), array([[  1.15546889e-04,  -4.38785669e-06],
       [ -4.38785669e-06,   2.25018292e-07]])]",9,686726085,im054,0.0232819195192,0.152735303655,behavior_session_C
8149,"[array([-0.05825227,  0.10519305,  0.04873835]), array([[ 0.00222989, -0.00209664, -0.00028843],
       [-0.00209664,  0.0447244 , -0.00480556],
       [-0.00028843, -0.00480556,  0.00079032]])]","[array([ 0.01665987,  0.00090192]), array([[  5.76756639e-04,  -2.13613571e-05],
       [ -2.13613571e-05,   1.06806785e-06]])]",9,686726085,im031,0.0402060757211,0.019154587462,behavior_session_C
8150,"[array([-0.05159178,  0.63796541,  0.0274793 ]), array([[  4.66696444e-03,  -4.59270802e-02,  -1.03985793e-04],
       [ -4.59270802e-02,   2.73992485e+00,  -5.82892655e-03],
       [ -1.03985793e-04,  -5.82892655e-03,   1.44334699e-04]])]","[array([ 0.01076165,  0.00070248]), array([[  4.57981549e-04,  -1.69622791e-05],
       [ -1.69622791e-05,   8.48113940e-07]])]",9,686726085,im073,0.0176485030778,0.0147000517051,behavior_session_C
8151,"[array([ 0.01230386,  0.70995537,  0.00903705]), array([[  3.44559571e-04,   1.54044371e-02,  -7.55222207e-06],
       [  1.54044371e-02,   4.63539397e+00,   1.86223492e-03],
       [ -7.55222207e-06,   1.86223492e-03,   9.95987827e-06]])]","[array([ 0.01463973, -0.00024519]), array([[  3.18243736e-05,  -1.15027858e-06],
       [ -1.15027858e-06,   5.61111505e-08]])]",10,686726085,im106,0.0130587197665,0.0260866193884,behavior_session_C
8152,"[array([-0.04034269,  3.09744623,  0.02301455]), array([[  5.08443003e-04,  -5.09969300e-03,  -1.24343700e-05],
       [ -5.09969300e-03,   1.53845989e+02,  -7.16060743e-03],
       [ -1.24343700e-05,  -7.16060743e-03,   1.24595776e-05]])]","[array([  2.19813266e-02,   1.32905971e-06]), array([[  4.81035554e-05,  -1.73868365e-06],
       [ -1.73868365e-06,   8.48138840e-08]])]",10,686726085,im035,0.0758753511021,5.20671349591e-07,behavior_session_C
8153,"[array([-0.05750703,  0.07608777,  0.04544715]), array([[ 0.00045921,  0.00031024, -0.00020704],
       [ 0.00031024,  0.00721917, -0.00151792],
       [-0.00020704, -0.00151792,  0.000396  ]])]","[array([ 0.0036421 ,  0.00117532]), array([[  1.23469797e-04,  -4.57295533e-06],
       [ -4.57295533e-06,   2.28647764e-07]])]",10,686726085,im000,0.163297323065,0.134132399624,behavior_session_C
8154,"[array([-0.06179021,  0.24458202,  0.00827104]), array([[  5.43005378e-04,  -1.89382130e-03,  -1.36016868e-05],
       [ -1.89382130e-03,   2.84374239e-02,  -4.99173940e-04],
       [ -1.36016868e-05,  -4.99173940e-04,   3.50370203e-05]])]","[array([-0.00757826,  0.00044518]), array([[  9.52555728e-05,  -3.52798416e-06],
       [ -3.52798416e-06,   1.76399208e-07]])]",10,686726085,im075,0.194240126361,0.028000715941,behavior_session_C
8155,"[array([-0.3860944 ,  0.00136768,  0.39852527]), array([[  5.44359883e+02,   2.00641781e+00,  -5.44500447e+02],
       [  2.00641781e+00,   7.39574867e-03,  -2.00693919e+00],
       [ -5.44500447e+02,  -2.00693919e+00,   5.44641080e+02]])]","[array([ 0.01252717,  0.00051352]), array([[  3.16277397e-05,  -1.14317131e-06],
       [ -1.14317131e-06,   5.57644541e-08]])]",10,686726085,im045,0.105727212478,0.105724332751,behavior_session_C
8156,"[array([ 0.0020012 ,  0.66834111,  0.01507382]), array([[  3.40623798e-04,   8.91644935e-02,  -7.84677743e-06],
       [  8.91644935e-02,   1.49584398e+02,   1.15710001e-02],
       [ -7.84677743e-06,   1.15710001e-02,   1.06428164e-05]])]","[array([ 0.01198309,  0.00016376]), array([[  3.33888372e-05,  -1.26793053e-06],
       [ -1.26793053e-06,   6.50220784e-08]])]",10,686726085,im054,0.000376382815814,0.0107373065921,behavior_session_C
8157,"[array([-0.00738316,  0.12836106,  0.00780751]), array([[  1.70094246e-04,  -2.20637039e-03,  -1.10047085e-05],
       [ -2.20637039e-03,   2.49672892e-01,  -2.18720180e-03],
       [ -1.10047085e-05,  -2.18720180e-03,   3.53827046e-05]])]","[array([  4.90648058e-03,   7.06933538e-05]), array([[  3.82982433e-05,  -1.41845346e-06],
       [ -1.41845346e-06,   7.09226736e-08]])]",10,686726085,im031,0.00943701605986,0.00180353063943,behavior_session_C
8158,"[array([  1.22543898e-02,   1.44407301e+01,   1.84338549e-02]), array([[  3.96566280e-04,  -1.87577198e+02,  -9.91415700e-06],
       [ -1.87577198e+02,   1.42008408e+11,   1.87608756e+02],
       [ -9.91415700e-06,   1.87608756e+02,   9.91415702e-06]])]","[array([  1.72196372e-02,   7.56551913e-05]), array([[  3.57164054e-05,  -1.32282983e-06],
       [ -1.32282983e-06,   6.61414916e-08]])]",10,686726085,im073,0.00987294507057,0.00221399335156,behavior_session_C
8159,"[array([  1.09418023e-02,   2.10145981e+01,   3.78040741e-03]), array([[  3.65023771e-04,  -8.84967774e+04,  -8.90301871e-06],
       [ -8.84967774e+04,   3.60663514e+16,   8.84968545e+04],
       [ -8.90301871e-06,   8.84968545e+04,   8.90301889e-06]])]","[array([  4.14980980e-03,  -5.31138507e-06]), array([[  3.21829657e-05,  -1.16323976e-06],
       [ -1.16323976e-06,   5.67434069e-08]])]",11,686726085,im106,0.00834470845318,1.24289494238e-05,behavior_session_C
8160,"[array([-0.02114678,  1.58334298,  0.01688232]), array([[  3.90424489e-04,  -1.40804442e-02,  -9.39270794e-06],
       [ -1.40804442e-02,   1.85120432e+01,  -2.60780042e-03],
       [ -9.39270794e-06,  -2.60780042e-03,   9.80596108e-06]])]","[array([ 0.01865978, -0.00011761]), array([[  3.50815062e-05,  -1.26800623e-06],
       [ -1.26800623e-06,   6.18539627e-08]])]",11,686726085,im035,0.0293121091015,0.00555960336194,behavior_session_C
8161,"[array([-0.03246672,  1.30258634,  0.0242138 ]), array([[  3.49639355e-04,  -7.94595603e-03,  -8.48550755e-06],
       [ -7.94595603e-03,   3.66788022e+00,  -1.22285172e-03],
       [ -8.48550755e-06,  -1.22285172e-03,   9.16253036e-06]])]","[array([  2.26244419e-02,   2.50962916e-05]), array([[  3.41210650e-05,  -1.26374315e-06],
       [ -1.26374315e-06,   6.31871537e-08]])]",11,686726085,im000,0.0770190366459,0.000255514088777,behavior_session_C
8162,"[array([-0.03506371,  0.57997658,  0.01504006]), array([[  1.90225849e-04,  -2.56227647e-03,  -4.20573631e-06],
       [ -2.56227647e-03,   1.92432448e-01,  -3.34142676e-04],
       [ -4.20573631e-06,  -3.34142676e-04,   6.12797102e-06]])]","[array([ 0.00839346,  0.00023517]), array([[  2.22273339e-05,  -8.23234581e-07],
       [ -8.23234581e-07,   4.11617287e-08]])]",11,686726085,im075,0.17164345973,0.0333030243443,behavior_session_C
8163,"[array([ 0.02358513,  0.20742953,  0.01654398]), array([[  1.60325946e-04,   1.24145852e-03,  -4.26315978e-06],
       [  1.24145852e-03,   4.27728041e-02,   3.97053305e-04],
       [ -4.26315978e-06,   3.97053305e-04,   1.23971307e-05]])]","[array([ 0.02521421, -0.00027673]), array([[  2.70527625e-05,  -9.77810694e-07],
       [ -9.77810694e-07,   4.76980826e-08]])]",11,686726085,im045,0.102965660851,0.0385900388046,behavior_session_C
8164,"[array([ 0.00292436,  0.87966039,  0.01478094]), array([[  5.18800378e-04,   1.10914904e-01,  -1.23392016e-05],
       [  1.10914904e-01,   2.15852332e+02,   1.43887009e-02],
       [ -1.23392016e-05,   1.43887009e-02,   1.49053295e-05]])]","[array([ 0.00939857,  0.00028243]), array([[  4.81124492e-05,  -1.82705503e-06],
       [ -1.82705503e-06,   9.36951292e-08]])]",11,686726085,im054,0.000500281412303,0.0219123649573,behavior_session_C
8165,"[array([-0.01343054,  0.7584304 ,  0.01147157]), array([[  2.14809587e-04,  -9.16843459e-03,  -4.87766326e-06],
       [ -9.16843459e-03,   2.87169947e+00,  -1.13853147e-03],
       [ -4.87766326e-06,  -1.13853147e-03,   6.24860416e-06]])]","[array([ 0.01590736, -0.0002526 ]), array([[  1.99558683e-05,  -7.39106229e-07],
       [ -7.39106229e-07,   3.69553112e-08]])]",11,686726085,im031,0.0249459615876,0.042394689953,behavior_session_C
8166,"[array([ 0.02295458,  0.30129244,  0.02331245]), array([[  2.08107213e-04,   2.40114013e-03,  -4.81832271e-06],
       [  2.40114013e-03,   1.17453255e-01,   4.93397984e-04],
       [ -4.81832271e-06,   4.93397984e-04,   1.06398777e-05]])]","[array([  2.56929366e-02,  -1.14151836e-05]), array([[  2.92955141e-05,  -1.08501901e-06],
       [ -1.08501901e-06,   5.42509461e-08]])]",11,686726085,im073,0.0802174630249,6.15838700383e-05,behavior_session_C
8167,"[array([ 0.03145895,  0.62637412,  0.00859522]), array([[  4.08989597e-04,   6.53188143e-03,  -8.84486337e-06],
       [  6.53188143e-03,   6.16810348e-01,   8.07031063e-04],
       [ -8.84486337e-06,   8.07031063e-04,   1.23873601e-05]])]","[array([ 0.01689402, -0.00032632]), array([[  4.07249823e-05,  -1.47198733e-06],
       [ -1.47198733e-06,   7.18042606e-08]])]",12,686726085,im106,0.069466713344,0.0357501285329,behavior_session_C
8168,"[array([  0.0203283 ,  16.61589586,   0.03048263]), array([[  7.23178063e-04,  -2.50411894e+03,  -1.76384891e-05],
       [ -2.50411894e+03,   1.45762234e+13,   2.50415448e+03],
       [ -1.76384891e-05,   2.50415448e+03,   1.76384889e-05]])]","[array([ 0.0486507 , -0.00086264]), array([[  5.36046503e-05,  -1.93751748e-06],
       [ -1.93751748e-06,   9.45130475e-08]])]",12,686726085,im035,0.0144487472738,0.164463638644,behavior_session_C
8169,"[array([ 0.09873161,  0.02783704, -0.02224814]), array([[ 0.01356616, -0.00675673, -0.01472181],
       [-0.00675673,  0.00361145,  0.00756996],
       [-0.01472181,  0.00756996,  0.01624123]])]","[array([ 0.06990137, -0.00162248]), array([[  1.36059441e-04,  -5.03923856e-06],
       [ -5.03923856e-06,   2.51961927e-07]])]",12,686726085,im000,0.216987627884,0.211289497855,behavior_session_C
8170,"[array([-0.09448606,  1.84382596,  0.10939665]), array([[  2.24057598e-02,  -1.77955844e-01,  -5.57626797e-04],
       [ -1.77955844e-01,   9.39888691e+01,  -4.32042968e-02],
       [ -5.57626797e-04,  -4.32042968e-02,   5.71942928e-04]])]","[array([ 0.21256864, -0.00529548]), array([[  1.63830435e-03,  -6.06779391e-05],
       [ -6.06779391e-05,   3.03389696e-06]])]",12,686726085,im075,0.0105336345711,0.191591472451,behavior_session_C
8171,"[array([  1.00040614e-02,   1.76951846e+01,   1.71368933e-02]), array([[  2.80204600e-04,  -4.09095533e+03,  -6.83425854e-06],
       [ -4.09095533e+03,   1.00403239e+14,   4.09098198e+03],
       [ -6.83425854e-06,   4.09098198e+03,   6.83425854e-06]])]","[array([ 0.02187667, -0.00021959]), array([[  2.40396755e-05,  -8.68903938e-07],
       [ -8.68903938e-07,   4.23855583e-08]])]",12,686726085,im045,0.00908050229259,0.0276544657528,behavior_session_C
8172,"[array([ -8.26649301e-03,   4.44897880e+01,   1.88720688e-02]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([  1.72716798e-02,   7.14731603e-05]), array([[  3.56453680e-05,  -1.35362154e-06],
       [ -1.35362154e-06,   6.94164883e-08]])]",12,686726085,im054,0.00472969920411,0.00193285601486,behavior_session_C
8173,"[array([-0.00301429,  0.77019707,  0.00663725]), array([[  2.85288289e-04,  -5.47989125e-02,  -6.49020469e-06],
       [ -5.47989125e-02,   7.87625825e+01,  -6.80436646e-03],
       [ -6.49020469e-06,  -6.80436646e-03,   8.26037776e-06]])]","[array([ 0.00862996, -0.00010648]), array([[  2.67886435e-05,  -9.92171976e-07],
       [ -9.92171976e-07,   4.96085987e-08]])]",12,686726085,im031,0.00096651508566,0.00582606210439,behavior_session_C
8174,"[array([ 0.01543436,  0.24688851,  0.01881729]), array([[  2.21895883e-04,   3.12688154e-03,  -5.53349825e-06],
       [  3.12688154e-03,   1.89359819e-01,   8.14376462e-04],
       [ -5.53349825e-06,   8.14376462e-04,   1.41590608e-05]])]","[array([ 0.01743296,  0.00015524]), array([[  3.29461046e-05,  -1.22022607e-06],
       [ -1.22022607e-06,   6.10113022e-08]])]",12,686726085,im073,0.035520218815,0.0100267773595,behavior_session_C
8175,"[array([  2.96144279e-02,   1.98172791e+01,   4.71814999e-03]), array([[  5.02309442e-04,  -1.60600615e+04,  -1.22514493e-05],
       [ -1.60600615e+04,   8.63160845e+14,   1.60600788e+04],
       [ -1.22514493e-05,   1.60600788e+04,   1.22514499e-05]])]","[array([-0.00149299,  0.00033738]), array([[  4.42713630e-05,  -1.60016979e-06],
       [ -1.60016979e-06,   7.80570643e-08]])]",13,686726085,im106,0.0428744053238,0.0351731080353,behavior_session_C
8176,"[array([  1.89782215e-02,   4.62878409e+01,   1.73897123e-02]), array([[ inf,  inf,  inf],
       [ inf,  inf,  inf],
       [ inf,  inf,  inf]])]","[array([ 0.01074639,  0.00035531]), array([[  2.46319294e-05,  -9.12293686e-07],
       [ -9.12293686e-07,   4.56146846e-08]])]",13,686726085,im000,0.0321314699994,0.0662629305574,behavior_session_C
8177,"[array([-0.03328197,  0.28335266,  0.00489134]), array([[  1.22955581e-04,  -9.21537078e-04,  -2.89989138e-06],
       [ -9.21537078e-04,   2.92498701e-02,  -2.02629599e-04],
       [ -2.89989138e-06,  -2.02629599e-04,   6.69899700e-06]])]","[array([-0.00488378,  0.00032427]), array([[  2.01022455e-05,  -7.44527613e-07],
       [ -7.44527613e-07,   3.72263808e-08]])]",13,686726085,im075,0.236852093986,0.0675333776005,behavior_session_C
8178,"[array([-0.03995313,  0.26027219,  0.02992052]), array([[  2.09219232e-04,  -1.20565703e-03,  -4.90279247e-06],
       [ -1.20565703e-03,   2.91181680e-02,  -2.81431057e-04],
       [ -4.90279247e-06,  -2.81431057e-04,   1.20689006e-05]])]","[array([ 0.0195356 ,  0.00030409]), array([[  3.47770405e-05,  -1.25700146e-06],
       [ -1.25700146e-06,   6.13171442e-08]])]",13,686726085,im045,0.204385585227,0.0363322098372,behavior_session_C
8179,"[array([  0.02733441,  19.92164581,   0.02613521]), array([[  6.99916869e-04,  -2.35323991e+04,  -1.79465859e-05],
       [ -2.35323991e+04,   1.20341670e+15,   2.35324216e+04],
       [ -1.79465859e-05,   2.35324216e+04,   1.79465856e-05]])]","[array([  2.51356020e-02,   8.63061743e-05]), array([[  6.57193003e-05,  -2.49566965e-06],
       [ -2.49566965e-06,   1.27983059e-07]])]",13,686726085,im054,0.0280605483501,0.00152926594096,behavior_session_C
8180,"[array([-0.0098382 ,  0.54123585,  0.0023931 ]), array([[  2.19947497e-04,  -9.99683843e-03,  -4.84296744e-06],
       [ -9.99683843e-03,   2.40342988e+00,  -1.33803016e-03],
       [ -4.84296744e-06,  -1.33803016e-03,   7.32403765e-06]])]","[array([ 0.00881407, -0.00034975]), array([[  2.10701217e-05,  -7.80374882e-07],
       [ -7.80374882e-07,   3.90187442e-08]])]",13,686726085,im031,0.0140802835612,0.0744045728714,behavior_session_C
8181,"[array([ 0.10129912,  0.1246775 ,  0.02935044]), array([[  4.97975382e-04,   4.43847492e-04,  -3.52668332e-05],
       [  4.43847492e-04,   3.77958344e-03,   4.85086969e-04],
       [ -3.52668332e-05,   4.85086969e-04,   1.11539953e-04]])]","[array([ 0.08687605, -0.00182874]), array([[  1.35944985e-04,  -5.03499945e-06],
       [ -5.03499945e-06,   2.51749974e-07]])]",13,686726085,im073,0.377190721356,0.254076211242,behavior_session_C
8182,"[array([ 0.0779647 ,  1.25355688,  0.00637333]), array([[  5.58797620e-04,   5.25704818e-03,  -1.31636221e-05],
       [  5.25704818e-03,   9.01147909e-01,   7.60252998e-04],
       [ -1.31636221e-05,   7.60252998e-04,   1.43317015e-05]])]","[array([ 0.00162417,  0.0003584 ]), array([[  6.20568565e-05,  -2.24301884e-06],
       [ -2.24301884e-06,   1.09415553e-07]])]",14,686726085,im106,0.227867882424,0.0285121294346,behavior_session_C
8183,"[array([  0.0744845 ,  23.54790769,   0.0262933 ]), array([[  5.87628599e-04,  -1.03091392e+05,  -1.43324049e-05],
       [ -1.03091392e+05,   3.04025284e+16,   1.03091404e+05],
       [ -1.43324049e-05,   1.03091404e+05,   1.43324048e-05]])]","[array([ 0.0225848 ,  0.00026741]), array([[  6.28087385e-05,  -2.27019535e-06],
       [ -2.27019535e-06,   1.10741235e-07]])]",14,686726085,im035,0.194994216028,0.0158868276901,behavior_session_C
8184,"[array([ 0.0491058 ,  1.49567498,  0.02118508]), array([[  5.14646877e-04,   7.92075949e-03,  -1.26464275e-05],
       [  7.92075949e-03,   3.71379555e+00,   1.40674162e-03],
       [ -1.26464275e-05,   1.40674162e-03,   1.33151066e-05]])]","[array([ 0.009662  ,  0.00065334]), array([[  4.61687893e-05,  -1.70995519e-06],
       [ -1.70995519e-06,   8.54977608e-08]])]",14,686726085,im000,0.113072225381,0.113485161686,behavior_session_C
8185,"[array([ 0.02678986,  1.43755783,  0.00294224]), array([[  3.38397390e-04,   9.50069439e-03,  -8.28850112e-06],
       [  9.50069439e-03,   7.17780971e+00,   1.61204328e-03],
       [ -8.28850112e-06,   1.61204328e-03,   8.78400348e-06]])]","[array([-0.00391915,  0.00038592]), array([[  3.00988140e-05,  -1.11477090e-06],
       [ -1.11477090e-06,   5.57385456e-08]])]",14,686726085,im075,0.0547904535859,0.0641191015524,behavior_session_C
8186,"[array([  9.74597628e-03,   3.62433278e+01,   3.09279867e-02]), array([[  8.98127306e-04,  -1.93781671e+06,  -2.19055443e-05],
       [ -1.93781671e+06,   7.02837954e+18,   1.93781673e+06],
       [ -2.19055443e-05,   1.93781673e+06,   2.19055446e-05]])]","[array([ 0.0197955 ,  0.00055437]), array([[  7.43806656e-05,  -2.68845776e-06],
       [ -2.68845776e-06,   1.31144281e-07]])]",14,686726085,im045,0.00270601256878,0.0553427397108,behavior_session_C
8187,"[array([-1.00868696,  0.00139109,  0.9955068 ]), array([[  1.21751696e+03,   1.73682888e+00,  -1.21780939e+03],
       [  1.73682888e+00,   2.47778037e-03,  -1.73724861e+00],
       [ -1.21780939e+03,  -1.73724861e+00,   1.21810196e+03]])]","[array([-0.01294415,  0.00136573]), array([[  6.14553444e-05,  -2.33374728e-06],
       [ -2.33374728e-06,   1.19679349e-07]])]",14,686726085,im054,0.290867269589,0.290848467944,behavior_session_C
8188,"[array([ -3.01397210e-02,   1.88993061e+01,   1.17268788e-02]), array([[  5.36938962e-04,   2.87454269e+03,  -1.34234739e-05],
       [  2.87454269e+03,   2.46228297e+13,  -2.87456004e+03],
       [ -1.34234739e-05,  -2.87456004e+03,   1.34234740e-05]])]","[array([-0.00230163,  0.00066467]), array([[  4.40085417e-05,  -1.62994606e-06],
       [ -1.62994606e-06,   8.14973038e-08]])]",14,686726085,im031,0.0426493586886,0.122034185366,behavior_session_C
